,iteration,loss
71755,71755,18.852684
71756,71756,17.977451
71757,71757,15.317668
71758,71758,16.715286
71759,71759,18.704142
71760,71760,17.860634
71761,71761,16.996984
71762,71762,14.47924
71763,71763,18.108767
71764,71764,20.433867
71765,71765,18.446648
71766,71766,15.429832
71767,71767,15.6116705
71768,71768,16.363197
71769,71769,17.15618
71770,71770,14.811181
71771,71771,15.935539
71772,71772,19.523428
71773,71773,19.08008
71774,71774,19.013704
71775,71775,17.41818
71776,71776,17.148418
71777,71777,15.477279
71778,71778,16.63559
71779,71779,19.511477
71780,71780,16.758327
71781,71781,18.854116
71782,71782,18.825907
71783,71783,19.713043
71784,71784,14.99605
71785,71785,19.252865
71786,71786,15.999038
71787,71787,20.51542
71788,71788,19.367044
71789,71789,16.291332
71790,71790,14.978995
71791,71791,15.6834545
71792,71792,18.264744
71793,71793,19.897343
71794,71794,25.220295
71795,71795,16.526545
71796,71796,15.617974
71797,71797,20.46914
71798,71798,17.892601
71799,71799,15.250707
71800,71800,17.32266
71801,71801,16.099606
71802,71802,14.042486
71803,71803,18.069786
71804,71804,15.2550535
71805,71805,16.735025
71806,71806,17.299946
71807,71807,18.518932
71808,71808,13.572945
71809,71809,16.08641
71810,71810,21.007814
71811,71811,14.7572155
71812,71812,15.971537
71813,71813,19.034569
71814,71814,14.488924
71815,71815,18.474104
71816,71816,17.57461
71817,71817,14.619326
71818,71818,17.695362
71819,71819,19.86566
71820,71820,17.287857
71821,71821,21.326113
71822,71822,20.556597
71823,71823,23.694416
71824,71824,17.8961
71825,71825,16.855257
71826,71826,20.244177
71827,71827,17.161425
71828,71828,14.996306
71829,71829,17.480267
71830,71830,18.017244
71831,71831,16.51907
71832,71832,16.934776
71833,71833,19.63923
71834,71834,17.401241
71835,71835,17.512081
71836,71836,18.990871
71837,71837,17.605011
71838,71838,17.466864
71839,71839,17.941183
71840,71840,22.415152
71841,71841,18.575203
71842,71842,17.201231
71843,71843,17.333057
71844,71844,17.517939
71845,71845,18.388023
71846,71846,18.669796
71847,71847,17.131897
71848,71848,18.34739
71849,71849,15.690888
71850,71850,16.26754
71851,71851,20.008076
71852,71852,16.584314
71853,71853,20.852808
71854,71854,15.900539
71855,71855,16.07829
71856,71856,18.717175
71857,71857,18.017601
71858,71858,23.648108
71859,71859,21.874432
71860,71860,19.718033
71861,71861,19.736706
71862,71862,18.70773
71863,71863,19.961958
71864,71864,19.102734
71865,71865,16.721981
71866,71866,15.532812
71867,71867,14.879271
71868,71868,16.91699
71869,71869,19.58445
71870,71870,15.749875
71871,71871,16.986526
71872,71872,15.787785
71873,71873,18.320726
71874,71874,16.636824
71875,71875,17.883913
71876,71876,18.237467
71877,71877,19.758282
71878,71878,14.3628645
71879,71879,19.209938
71880,71880,17.640877
71881,71881,17.273281
71882,71882,22.089504
71883,71883,18.907986
71884,71884,16.921352
71885,71885,19.882288
71886,71886,17.53414
71887,71887,19.325676
71888,71888,20.440842
71889,71889,15.304098
71890,71890,16.026411
71891,71891,16.36233
71892,71892,16.98499
71893,71893,14.4274235
71894,71894,19.728607
71895,71895,19.8913
71896,71896,19.856283
71897,71897,16.463354
71898,71898,16.518791
71899,71899,14.936405
71900,71900,21.735691
71901,71901,17.430822
71902,71902,14.983119
71903,71903,15.432252
71904,71904,15.96213
71905,71905,15.202276
71906,71906,16.447918
71907,71907,16.101156
71908,71908,18.373535
71909,71909,20.129124
71910,71910,16.587091
71911,71911,16.31739
71912,71912,19.976276
71913,71913,18.404764
71914,71914,23.425343
71915,71915,21.001347
71916,71916,18.789936
71917,71917,15.022557
71918,71918,17.412785
71919,71919,20.333462
71920,71920,17.552967
71921,71921,20.655985
71922,71922,19.924982
71923,71923,16.279299
71924,71924,16.761198
71925,71925,18.018703
71926,71926,16.403967
71927,71927,20.287539
71928,71928,16.512403
71929,71929,16.622953
71930,71930,22.880287
71931,71931,23.162273
71932,71932,16.565231
71933,71933,16.156841
71934,71934,16.189787
71935,71935,18.649752
71936,71936,20.949799
71937,71937,23.300417
71938,71938,19.920658
71939,71939,20.479307
71940,71940,24.840204
71941,71941,15.76446
71942,71942,19.595411
71943,71943,13.211461
71944,71944,16.139606
71945,71945,17.98799
71946,71946,13.681007
71947,71947,17.449333
71948,71948,21.869244
71949,71949,15.284916
71950,71950,21.245441
71951,71951,21.650743
71952,71952,17.74252
71953,71953,17.821438
71954,71954,15.475384
71955,71955,14.561966
71956,71956,19.397896
71957,71957,24.881357
71958,71958,19.895948
71959,71959,15.233359
71960,71960,17.556953
71961,71961,15.567054
71962,71962,19.214405
71963,71963,20.310057
71964,71964,17.164164
71965,71965,20.748861
71966,71966,18.378529
71967,71967,22.222128
71968,71968,16.865383
71969,71969,22.900158
71970,71970,20.572817
71971,71971,14.769032
71972,71972,18.80292
71973,71973,15.620333
71974,71974,17.860365
71975,71975,17.7339
71976,71976,15.5896225
71977,71977,18.786299
71978,71978,20.708588
71979,71979,14.785758
71980,71980,18.7051
71981,71981,17.604029
71982,71982,15.236627
71983,71983,16.651659
71984,71984,16.819008
71985,71985,15.877426
71986,71986,16.64047
71987,71987,16.596594
71988,71988,21.849926
71989,71989,21.404406
71990,71990,19.739872
71991,71991,16.48319
71992,71992,17.892712
71993,71993,20.660196
71994,71994,21.126207
71995,71995,19.383875
71996,71996,19.817904
71997,71997,21.925177
71998,71998,19.098526
71999,71999,17.066914
72000,72000,17.174139
72001,72001,20.389042
72002,72002,17.133467
72003,72003,18.587948
72004,72004,25.976233
72005,72005,22.334026
72006,72006,16.709675
72007,72007,18.361572
72008,72008,16.647484
72009,72009,19.511082
72010,72010,17.145552
72011,72011,16.778046
72012,72012,18.60734
72013,72013,12.378585
72014,72014,16.057304
72015,72015,17.224735
72016,72016,17.375866
72017,72017,15.768101
72018,72018,19.867725
72019,72019,18.435059
72020,72020,16.078125
72021,72021,17.915764
72022,72022,18.329226
72023,72023,16.182653
72024,72024,18.731033
72025,72025,17.104015
72026,72026,11.962303
72027,72027,19.75076
72028,72028,18.943275
72029,72029,18.29787
72030,72030,17.490078
72031,72031,23.686338
72032,72032,19.284527
72033,72033,16.61707
72034,72034,18.42413
72035,72035,21.732233
72036,72036,18.693062
72037,72037,20.670927
72038,72038,16.10732
72039,72039,21.437485
72040,72040,18.95939
72041,72041,18.257858
72042,72042,19.717487
72043,72043,19.433475
72044,72044,18.136896
72045,72045,16.126667
72046,72046,17.4489
72047,72047,17.540573
72048,72048,15.121704
72049,72049,19.011559
72050,72050,16.84866
72051,72051,16.148146
72052,72052,17.473724
72053,72053,19.438173
72054,72054,17.36262
72055,72055,20.550404
72056,72056,15.794272
72057,72057,18.545498
72058,72058,20.464554
72059,72059,16.961788
72060,72060,17.00086
72061,72061,20.587118
72062,72062,20.671078
72063,72063,15.219555
72064,72064,17.253738
72065,72065,16.916996
72066,72066,19.80235
72067,72067,18.123768
72068,72068,16.028534
72069,72069,17.065493
72070,72070,18.983812
72071,72071,14.349869
72072,72072,14.437168
72073,72073,17.43121
72074,72074,17.966969
72075,72075,17.962715
72076,72076,17.449942
72077,72077,19.041391
72078,72078,18.20707
72079,72079,18.8009
72080,72080,20.571426
72081,72081,19.11116
72082,72082,19.848385
72083,72083,15.454075
72084,72084,16.903637
72085,72085,13.938519
72086,72086,16.413387
72087,72087,19.4725
72088,72088,13.759388
72089,72089,17.36724
72090,72090,16.28631
72091,72091,15.609945
72092,72092,17.564663
72093,72093,18.02905
72094,72094,18.400536
72095,72095,14.32896
72096,72096,15.055948
72097,72097,15.259371
72098,72098,17.58658
72099,72099,15.771823
72100,72100,17.222815
72101,72101,18.628521
72102,72102,15.361584
72103,72103,15.852591
72104,72104,16.050219
72105,72105,18.718409
72106,72106,14.089744
72107,72107,14.83199
72108,72108,13.023942
72109,72109,16.779121
72110,72110,19.307335
72111,72111,19.537745
72112,72112,16.608103
72113,72113,18.62902
72114,72114,16.197132
72115,72115,19.503483
72116,72116,16.237896
72117,72117,18.314064
72118,72118,17.276302
72119,72119,16.715107
72120,72120,16.121159
72121,72121,16.505072
72122,72122,18.778261
72123,72123,18.707222
72124,72124,18.162247
72125,72125,15.422305
72126,72126,15.2538185
72127,72127,13.908416
72128,72128,16.412148
72129,72129,16.33382
72130,72130,19.072512
72131,72131,20.89181
72132,72132,16.230835
72133,72133,16.702492
72134,72134,20.47313
72135,72135,20.64725
72136,72136,20.573265
72137,72137,19.075115
72138,72138,14.91175
72139,72139,13.656558
72140,72140,20.252329
72141,72141,17.837383
72142,72142,18.51205
72143,72143,14.562341
72144,72144,24.489666
72145,72145,19.20661
72146,72146,19.626295
72147,72147,18.159182
72148,72148,18.30804
72149,72149,16.818007
72150,72150,19.38676
72151,72151,15.326892
72152,72152,27.014011
72153,72153,18.457623
72154,72154,19.47719
72155,72155,14.883436
72156,72156,18.71981
72157,72157,15.852934
72158,72158,19.706627
72159,72159,18.117678
72160,72160,17.14232
72161,72161,22.322704
72162,72162,20.14903
72163,72163,15.940476
72164,72164,17.808271
72165,72165,19.552458
72166,72166,17.78759
72167,72167,17.653107
72168,72168,16.558558
72169,72169,21.350807
72170,72170,24.187275
72171,72171,16.817326
72172,72172,18.78601
72173,72173,20.90137
72174,72174,20.71257
72175,72175,16.319664
72176,72176,17.47319
72177,72177,22.457048
72178,72178,15.665111
72179,72179,14.635814
72180,72180,19.17121
72181,72181,20.117607
72182,72182,20.189915
72183,72183,16.854298
72184,72184,18.205383
72185,72185,18.15734
72186,72186,22.960352
72187,72187,18.07355
72188,72188,15.410718
72189,72189,14.746693
72190,72190,16.793077
72191,72191,17.55666
72192,72192,14.806361
72193,72193,16.519596
72194,72194,15.816708
72195,72195,18.899746
72196,72196,23.951534
72197,72197,16.83515
72198,72198,13.02855
72199,72199,21.73117
72200,72200,16.32172
72201,72201,17.701677
72202,72202,17.410563
72203,72203,17.617891
72204,72204,17.39624
72205,72205,16.666836
72206,72206,17.165583
72207,72207,19.12186
72208,72208,13.88333
72209,72209,17.226524
72210,72210,16.10569
72211,72211,16.823633
72212,72212,17.890165
72213,72213,18.439735
72214,72214,16.135958
72215,72215,19.556236
72216,72216,17.531134
72217,72217,17.49314
72218,72218,15.758555
72219,72219,17.38504
72220,72220,16.930311
72221,72221,18.582708
72222,72222,16.42662
72223,72223,22.68979
72224,72224,26.291779
72225,72225,15.837899
72226,72226,20.638746
72227,72227,18.47339
72228,72228,20.071074
72229,72229,16.805647
72230,72230,15.208846
72231,72231,13.683145
72232,72232,16.41938
72233,72233,14.332277
72234,72234,16.295057
72235,72235,18.706602
72236,72236,15.819156
72237,72237,17.950668
72238,72238,17.33736
72239,72239,17.066013
72240,72240,17.47279
72241,72241,20.49368
72242,72242,15.888591
72243,72243,17.482414
72244,72244,18.254429
72245,72245,18.179228
72246,72246,17.01896
72247,72247,18.81127
72248,72248,16.836811
72249,72249,15.023051
72250,72250,18.51385
72251,72251,23.26978
72252,72252,16.450645
72253,72253,18.336443
72254,72254,19.927876
72255,72255,14.136502
72256,72256,13.529607
72257,72257,16.52199
72258,72258,17.497662
72259,72259,13.826816
72260,72260,18.585274
72261,72261,12.910446
72262,72262,19.907513
72263,72263,17.347736
72264,72264,17.68132
72265,72265,18.367453
72266,72266,22.48576
72267,72267,15.442407
72268,72268,21.633738
72269,72269,16.995207
72270,72270,22.699833
72271,72271,19.397873
72272,72272,22.34656
72273,72273,16.283302
72274,72274,16.776636
72275,72275,17.688713
72276,72276,16.821115
72277,72277,20.90247
72278,72278,16.513865
72279,72279,21.859365
72280,72280,18.278078
72281,72281,19.196028
72282,72282,14.652829
72283,72283,17.969776
72284,72284,15.964544
72285,72285,17.279781
72286,72286,20.707708
72287,72287,22.689455
72288,72288,17.938686
72289,72289,21.887558
72290,72290,21.908993
72291,72291,16.457575
72292,72292,17.65136
72293,72293,18.109877
72294,72294,16.913046
72295,72295,24.174055
72296,72296,17.801208
72297,72297,18.533716
72298,72298,14.1742525
72299,72299,19.888035
72300,72300,18.74006
72301,72301,15.43669
72302,72302,16.427631
72303,72303,16.856277
72304,72304,19.921402
72305,72305,17.635979
72306,72306,20.046051
72307,72307,15.496889
72308,72308,20.928183
72309,72309,15.504861
72310,72310,20.378048
72311,72311,19.127022
72312,72312,17.506557
72313,72313,15.904455
72314,72314,20.43175
72315,72315,19.830173
72316,72316,19.307787
72317,72317,17.656586
72318,72318,18.230244
72319,72319,18.236494
72320,72320,15.888303
72321,72321,16.550713
72322,72322,14.428378
72323,72323,14.181109
72324,72324,17.547052
72325,72325,18.261782
72326,72326,18.008121
72327,72327,16.94634
72328,72328,14.252056
72329,72329,18.09713
72330,72330,16.685452
72331,72331,19.352966
72332,72332,23.223515
72333,72333,18.090595
72334,72334,15.973895
72335,72335,16.309559
72336,72336,18.090689
72337,72337,17.008694
72338,72338,17.19342
72339,72339,19.713188
72340,72340,14.844801
72341,72341,18.94591
72342,72342,17.65415
72343,72343,17.176575
72344,72344,16.019861
72345,72345,18.23091
72346,72346,17.05315
72347,72347,15.749717
72348,72348,20.55471
72349,72349,18.979712
72350,72350,18.189144
72351,72351,18.046951
72352,72352,16.075113
72353,72353,22.056879
72354,72354,17.419748
72355,72355,15.377314
72356,72356,20.267498
72357,72357,15.155841
72358,72358,16.335436
72359,72359,16.55314
72360,72360,18.960875
72361,72361,21.502699
72362,72362,17.368013
72363,72363,18.553358
72364,72364,22.554516
72365,72365,16.08923
72366,72366,18.852863
72367,72367,18.862352
72368,72368,25.380175
72369,72369,15.919825
72370,72370,17.010675
72371,72371,20.195143
72372,72372,14.7322
72373,72373,17.622234
72374,72374,24.621271
72375,72375,19.956371
72376,72376,17.789669
72377,72377,16.149744
72378,72378,16.106724
72379,72379,18.932951
72380,72380,17.724266
72381,72381,14.836489
72382,72382,14.297901
72383,72383,19.365158
72384,72384,21.236523
72385,72385,11.290323
72386,72386,17.276728
72387,72387,19.014072
72388,72388,15.162335
72389,72389,19.701675
72390,72390,18.316011
72391,72391,18.802391
72392,72392,17.057173
72393,72393,14.74478
72394,72394,17.801311
72395,72395,13.674673
72396,72396,19.687122
72397,72397,15.037816
72398,72398,15.39897
72399,72399,19.848492
72400,72400,18.135746
72401,72401,16.878757
72402,72402,22.603146
72403,72403,15.317345
72404,72404,16.95282
72405,72405,17.64714
72406,72406,19.505152
72407,72407,17.368332
72408,72408,16.300117
72409,72409,14.668182
72410,72410,16.410152
72411,72411,17.965199
72412,72412,19.648865
72413,72413,15.314547
72414,72414,18.158606
72415,72415,15.757846
72416,72416,15.436049
72417,72417,15.040146
72418,72418,16.61801
72419,72419,18.28375
72420,72420,19.712627
72421,72421,14.889572
72422,72422,16.727562
72423,72423,17.668285
72424,72424,17.86295
72425,72425,19.920269
72426,72426,15.049577
72427,72427,14.73629
72428,72428,17.298016
72429,72429,18.710087
72430,72430,20.179338
72431,72431,18.32948
72432,72432,21.800993
72433,72433,17.480968
72434,72434,18.031103
72435,72435,16.549692
72436,72436,18.263258
72437,72437,21.929422
72438,72438,16.786032
72439,72439,19.004705
72440,72440,17.489525
72441,72441,19.249659
72442,72442,19.495602
72443,72443,19.253654
72444,72444,20.214834
72445,72445,14.580052
72446,72446,19.853462
72447,72447,19.106236
72448,72448,18.937346
72449,72449,17.774027
72450,72450,18.333084
72451,72451,27.400627
72452,72452,15.476857
72453,72453,17.145393
72454,72454,13.545015
72455,72455,19.942785
72456,72456,17.560642
72457,72457,15.281432
72458,72458,16.576166
72459,72459,14.236044
72460,72460,14.755417
72461,72461,19.352776
72462,72462,15.3769865
72463,72463,16.148052
72464,72464,17.872482
72465,72465,20.232653
72466,72466,17.859102
72467,72467,20.433884
72468,72468,16.397312
72469,72469,17.887314
72470,72470,16.365744
72471,72471,21.493929
72472,72472,12.370966
72473,72473,17.337734
72474,72474,17.86418
72475,72475,17.164858
72476,72476,15.839295
72477,72477,18.396748
72478,72478,14.440364
72479,72479,20.38868
72480,72480,16.86847
72481,72481,18.17315
72482,72482,15.17585
72483,72483,18.244465
72484,72484,19.306229
72485,72485,17.538794
72486,72486,16.71647
72487,72487,17.347776
72488,72488,16.2842
72489,72489,19.622566
72490,72490,17.448019
72491,72491,20.433182
72492,72492,14.259565
72493,72493,15.2483835
72494,72494,18.473873
72495,72495,18.414537
72496,72496,18.27806
72497,72497,16.57175
72498,72498,16.563246
72499,72499,18.127453
72500,72500,23.418966
72501,72501,18.177485
72502,72502,20.819752
72503,72503,18.805754
72504,72504,18.403906
72505,72505,17.029585
72506,72506,19.374538
72507,72507,22.27722
72508,72508,14.317884
72509,72509,17.431501
72510,72510,21.589005
72511,72511,14.925871
72512,72512,14.93445
72513,72513,18.02061
72514,72514,21.260435
72515,72515,21.309977
72516,72516,14.263057
72517,72517,17.448837
72518,72518,19.820284
72519,72519,20.190466
72520,72520,16.872202
72521,72521,16.42013
72522,72522,22.873384
72523,72523,16.72194
72524,72524,13.460621
72525,72525,19.277275
72526,72526,19.158552
72527,72527,18.732124
72528,72528,20.703419
72529,72529,15.580181
72530,72530,18.030487
72531,72531,19.239262
72532,72532,17.66898
72533,72533,19.945845
72534,72534,18.69003
72535,72535,17.787813
72536,72536,17.187511
72537,72537,18.692682
72538,72538,18.018019
72539,72539,22.949867
72540,72540,16.858519
72541,72541,18.571875
72542,72542,14.662157
72543,72543,21.98164
72544,72544,13.269576
72545,72545,14.440679
72546,72546,15.351383
72547,72547,14.699133
72548,72548,18.241592
72549,72549,18.205286
72550,72550,15.100285
72551,72551,14.125746
72552,72552,21.074097
72553,72553,19.835236
72554,72554,22.00304
72555,72555,15.888201
72556,72556,21.354979
72557,72557,15.427477
72558,72558,18.527502
72559,72559,16.205254
72560,72560,17.054281
72561,72561,21.447832
72562,72562,18.388725
72563,72563,16.95704
72564,72564,16.431034
72565,72565,14.423351
72566,72566,19.299103
72567,72567,17.96547
72568,72568,19.64637
72569,72569,15.3976555
72570,72570,15.649511
72571,72571,16.818436
72572,72572,14.891683
72573,72573,19.935
72574,72574,16.195549
72575,72575,15.726486
72576,72576,18.727425
72577,72577,18.525944
72578,72578,17.307207
72579,72579,20.702507
72580,72580,23.734142
72581,72581,19.989317
72582,72582,18.168804
72583,72583,19.553488
72584,72584,17.061749
72585,72585,16.389408
72586,72586,17.800838
72587,72587,15.921167
72588,72588,16.053743
72589,72589,18.41528
72590,72590,17.206669
72591,72591,19.675106
72592,72592,24.32687
72593,72593,17.110235
72594,72594,18.172298
72595,72595,18.4216
72596,72596,19.080753
72597,72597,17.064484
72598,72598,17.519688
72599,72599,17.530283
72600,72600,17.256594
72601,72601,14.9482765
72602,72602,16.35818
72603,72603,19.29047
72604,72604,15.176542
72605,72605,19.004177
72606,72606,16.265339
72607,72607,14.493037
72608,72608,15.95966
72609,72609,14.04709
72610,72610,19.482431
72611,72611,19.59068
72612,72612,15.074369
72613,72613,16.465448
72614,72614,19.789257
72615,72615,16.639265
72616,72616,19.355076
72617,72617,16.842138
72618,72618,21.121012
72619,72619,18.175577
72620,72620,18.442629
72621,72621,13.000758
72622,72622,15.9484415
72623,72623,16.515255
72624,72624,15.442186
72625,72625,18.535967
72626,72626,17.617758
72627,72627,14.489218
72628,72628,17.22845
72629,72629,20.459698
72630,72630,16.984146
72631,72631,15.522487
72632,72632,18.049738
72633,72633,15.556447
72634,72634,19.320892
72635,72635,19.010984
72636,72636,18.975702
72637,72637,19.905243
72638,72638,15.736517
72639,72639,18.336754
72640,72640,16.91656
72641,72641,21.430872
72642,72642,17.281427
72643,72643,20.30526
72644,72644,19.408802
72645,72645,15.3985815
72646,72646,20.23799
72647,72647,18.49419
72648,72648,21.702984
72649,72649,16.601164
72650,72650,15.695107
72651,72651,17.674194
72652,72652,19.975258
72653,72653,16.553532
72654,72654,17.539467
72655,72655,15.891663
72656,72656,19.447195
72657,72657,16.650913
72658,72658,20.538885
72659,72659,20.555628
72660,72660,21.073305
72661,72661,18.375397
72662,72662,19.086296
72663,72663,18.87869
72664,72664,16.728746
72665,72665,19.496344
72666,72666,17.593008
72667,72667,16.591887
72668,72668,16.804218
72669,72669,16.140476
72670,72670,14.843655
72671,72671,17.763758
72672,72672,16.492386
72673,72673,19.866917
72674,72674,18.478765
72675,72675,16.386747
72676,72676,14.273919
72677,72677,19.936512
72678,72678,16.596638
72679,72679,15.894939
72680,72680,15.1172905
72681,72681,20.124743
72682,72682,19.40108
72683,72683,16.655611
72684,72684,17.031942
72685,72685,24.01587
72686,72686,16.343864
72687,72687,19.246092
72688,72688,16.48663
72689,72689,14.900852
72690,72690,16.790676
72691,72691,17.767395
72692,72692,18.428442
72693,72693,18.653572
72694,72694,17.12321
72695,72695,22.282063
72696,72696,18.0946
72697,72697,13.601101
72698,72698,22.185339
72699,72699,17.75343
72700,72700,22.532316
72701,72701,15.6294565
72702,72702,21.312695
72703,72703,18.452438
72704,72704,18.063906
72705,72705,21.754963
72706,72706,17.200981
72707,72707,15.1636715
72708,72708,21.139257
72709,72709,18.25797
72710,72710,17.355595
72711,72711,20.498066
72712,72712,20.880133
72713,72713,15.291262
72714,72714,17.123808
72715,72715,17.810793
72716,72716,19.258411
72717,72717,19.457983
72718,72718,18.003294
72719,72719,17.229637
72720,72720,16.347748
72721,72721,16.897657
72722,72722,18.693464
72723,72723,20.26014
72724,72724,19.752201
72725,72725,19.74509
72726,72726,18.433575
72727,72727,14.754292
72728,72728,17.095339
72729,72729,13.298831
72730,72730,15.918731
72731,72731,16.267477
72732,72732,15.739754
72733,72733,16.755604
72734,72734,13.329617
72735,72735,18.24948
72736,72736,17.498978
72737,72737,18.968884
72738,72738,18.263493
72739,72739,12.988388
72740,72740,14.228982
72741,72741,18.426254
72742,72742,14.855207
72743,72743,16.803854
72744,72744,14.889173
72745,72745,17.84625
72746,72746,16.71458
72747,72747,17.2422
72748,72748,19.449482
72749,72749,17.561304
72750,72750,17.220793
72751,72751,23.137041
72752,72752,17.164862
72753,72753,11.97521
72754,72754,20.152422
72755,72755,18.926373
72756,72756,17.104115
72757,72757,16.843784
72758,72758,20.429926
72759,72759,19.26006
72760,72760,24.081772
72761,72761,17.660559
72762,72762,16.568218
72763,72763,17.006203
72764,72764,17.32649
72765,72765,11.88737
72766,72766,23.412556
72767,72767,14.673472
72768,72768,18.12768
72769,72769,18.471823
72770,72770,19.794209
72771,72771,14.750529
72772,72772,21.50451
72773,72773,19.974024
72774,72774,18.693146
72775,72775,21.195429
72776,72776,14.918577
72777,72777,15.773825
72778,72778,19.664175
72779,72779,16.220945
72780,72780,17.982033
72781,72781,15.210278
72782,72782,15.313903
72783,72783,17.381338
72784,72784,19.195604
72785,72785,14.787746
72786,72786,18.152655
72787,72787,13.401935
72788,72788,20.780195
72789,72789,18.66792
72790,72790,21.27433
72791,72791,20.070232
72792,72792,15.6859665
72793,72793,18.051382
72794,72794,17.810642
72795,72795,20.190016
72796,72796,16.337927
72797,72797,14.163274
72798,72798,20.583248
72799,72799,14.974935
72800,72800,16.301575
72801,72801,18.408653
72802,72802,19.743816
72803,72803,18.199612
72804,72804,17.374224
72805,72805,19.227829
72806,72806,16.665178
72807,72807,19.371675
72808,72808,18.427214
72809,72809,16.944992
72810,72810,17.58206
72811,72811,15.738164
72812,72812,19.717552
72813,72813,17.70618
72814,72814,19.183475
72815,72815,15.967689
72816,72816,21.071987
72817,72817,20.6813
72818,72818,18.95458
72819,72819,20.604994
72820,72820,19.580362
72821,72821,14.788536
72822,72822,20.140263
72823,72823,14.511898
72824,72824,15.327738
72825,72825,17.71484
72826,72826,22.476189
72827,72827,16.71848
72828,72828,18.151323
72829,72829,16.87121
72830,72830,13.466681
72831,72831,17.989378
72832,72832,13.476242
72833,72833,14.449682
72834,72834,16.923012
72835,72835,21.666466
72836,72836,16.55506
72837,72837,20.912828
72838,72838,20.259132
72839,72839,19.480633
72840,72840,15.15822
72841,72841,14.792543
72842,72842,15.977526
72843,72843,18.922066
72844,72844,19.7139
72845,72845,15.494078
72846,72846,14.805981
72847,72847,16.3688
72848,72848,20.874298
72849,72849,17.943739
72850,72850,21.34604
72851,72851,15.075528
72852,72852,20.819786
72853,72853,18.522768
72854,72854,17.160301
72855,72855,18.73124
72856,72856,17.07956
72857,72857,18.124897
72858,72858,18.984562
72859,72859,21.495388
72860,72860,20.189222
72861,72861,17.341034
72862,72862,18.984509
72863,72863,14.767255
72864,72864,17.385328
72865,72865,16.682901
72866,72866,20.895473
72867,72867,15.351242
72868,72868,19.286407
72869,72869,18.3036
72870,72870,17.877563
72871,72871,22.077442
72872,72872,16.126343
72873,72873,17.609978
72874,72874,20.146055
72875,72875,15.386066
72876,72876,18.744919
72877,72877,20.87965
72878,72878,17.228413
72879,72879,17.854465
72880,72880,17.571014
72881,72881,15.878014
72882,72882,18.318897
72883,72883,18.81329
72884,72884,16.78928
72885,72885,16.040237
72886,72886,18.301912
72887,72887,18.653461
72888,72888,18.55006
72889,72889,16.392752
72890,72890,16.197006
72891,72891,19.959885
72892,72892,16.596855
72893,72893,21.610634
72894,72894,19.264091
72895,72895,15.10898
72896,72896,19.564102
72897,72897,17.79121
72898,72898,21.816538
72899,72899,17.702248
72900,72900,15.738658
72901,72901,20.841846
72902,72902,16.226196
72903,72903,18.410137
72904,72904,18.75214
72905,72905,16.004595
72906,72906,23.167763
72907,72907,16.35497
72908,72908,20.305904
72909,72909,17.634539
72910,72910,21.1683
72911,72911,19.459225
72912,72912,18.551468
72913,72913,14.918161
72914,72914,17.456617
72915,72915,20.375845
72916,72916,16.252329
72917,72917,19.163403
72918,72918,17.749964
72919,72919,18.255413
72920,72920,18.28457
72921,72921,17.02202
72922,72922,18.610264
72923,72923,19.096575
72924,72924,16.439981
72925,72925,19.30672
72926,72926,18.797132
72927,72927,20.299925
72928,72928,17.094221
72929,72929,22.376892
72930,72930,19.02685
72931,72931,21.596218
72932,72932,16.166384
72933,72933,19.001972
72934,72934,17.940557
72935,72935,16.160727
72936,72936,14.179085
72937,72937,17.489283
72938,72938,17.281189
72939,72939,17.974825
72940,72940,16.8097
72941,72941,15.649478
72942,72942,15.7807255
72943,72943,15.615388
72944,72944,17.719685
72945,72945,20.85799
72946,72946,19.715544
72947,72947,20.664371
72948,72948,16.90546
72949,72949,18.123127
72950,72950,19.735682
72951,72951,16.272408
72952,72952,17.736649
72953,72953,19.305447
72954,72954,19.005644
72955,72955,16.585812
72956,72956,17.51829
72957,72957,16.164001
72958,72958,17.29979
72959,72959,15.913556
72960,72960,15.723223
72961,72961,18.520035
72962,72962,22.59539
72963,72963,17.239307
72964,72964,20.252523
72965,72965,19.139278
72966,72966,18.673815
72967,72967,17.294815
72968,72968,17.62247
72969,72969,21.02255
72970,72970,22.61156
72971,72971,16.65952
72972,72972,17.269135
72973,72973,12.825933
72974,72974,14.3055
72975,72975,20.254536
72976,72976,16.75395
72977,72977,18.729328
72978,72978,13.895389
72979,72979,17.8361
72980,72980,20.407286
72981,72981,21.093655
72982,72982,18.626076
72983,72983,20.305225
72984,72984,18.47602
72985,72985,21.055079
72986,72986,16.849987
72987,72987,18.57887
72988,72988,18.275148
72989,72989,15.633686
72990,72990,16.776367
72991,72991,15.526152
72992,72992,16.366962
72993,72993,17.186943
72994,72994,16.362583
72995,72995,16.671768
72996,72996,15.521755
72997,72997,15.222204
72998,72998,21.52765
72999,72999,15.666793
73000,73000,19.302977
73001,73001,17.895706
73002,73002,13.869001
73003,73003,17.924782
73004,73004,20.052046
73005,73005,20.570091
73006,73006,17.813305
73007,73007,16.58714
73008,73008,21.92582
73009,73009,18.137058
73010,73010,13.932661
73011,73011,20.373056
73012,73012,19.25684
73013,73013,19.007751
73014,73014,18.510849
73015,73015,15.4874
73016,73016,14.924641
73017,73017,19.247396
73018,73018,17.728355
73019,73019,15.688826
73020,73020,17.555271
73021,73021,23.394224
73022,73022,21.98288
73023,73023,17.161623
73024,73024,18.969831
